,Unnamed: 0,Unnamed: 0.1,in_amount_mmol,p_amount_mmol,sol_amount_ml,TOP_amount_mmol,acid_amount_mmol,amine_amount_mmol,thiol_amount_mmol,zinc_amount_mmol,other_amount_mmol,total_volume_ml,temp_c,time_min,x0_chloroindium oxalate,x0_indium acetate,x0_indium bromide,x0_indium chloride,x0_indium iodide,x0_indium laurate,x0_indium myristate,x0_indium oxalate,x0_indium palmitate,x0_indium stearate,x0_indium trifluoroacetate,"x0_indium tris(N,N-diisopropylacetamidinato)",x1_bis(trimethylsilyl)phosphine,x1_phosphine gas,x1_phosphorus trichloride,x1_sodium phosphide,x1_tris(diethylamino)phosphine,x1_tris(dimethylamino)phosphine,x1_tris(trimethylgermyl)phosphine,x1_tris(trimethylsilyl)phosphine,x1_white phosphorus,x2_4-ethylpyridine,x2_None,x2_dimethylformamide,x2_mesitylene,x2_octadecene,x2_toluene,x3_None,x3_trioctylphosphine,x4_None,x4_lauric acid,x4_myristic acid,x4_oleic acid,x4_palmitic acid,x4_stearic acid,x5_None,x5_dioctylamine,x5_dodecylamine,x5_hexadecylamine,x5_octylamine,x5_oleylamine,x6_None,x6_dodecanethiol,x7_None,x7_zinc acetate,x7_zinc bromide,x7_zinc chloride,x7_zinc iodide,x7_zinc octanoate,x7_zinc oleate,x7_zinc stearate,x7_zinc undecylenate,x8_None,x8_acetic acid,x8_copper bromide,x8_oleic acid,x8_superhydride,x8_tetrabutylammonium myristate,x8_trioctylamine,x8_trioctylphosphine oxide,x8_water,x8_zinc iodide,diameter_nm,abs_nm,emission_nm
168,168,168,-0.2812860483594123,0.5136380672874155,-0.6442996468265377,-0.2860024936341677,-0.4226039786336802,0.2906616896481471,-0.1855900239260307,1.2351106990499203,-0.2477756046851762,-0.6549913728036814,-0.9015113968835038,-0.2637505956978712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,546.3333333333334,595.6
169,169,169,-0.4105042890623356,-0.6375082035563191,-0.6442996468265377,-0.2860024936341677,-0.4226039786336802,1.6012707544670188,-0.1855900239260307,1.2351106990499203,-0.2477756046851762,-0.4891939997021796,-0.9015113968835038,-0.2775149800118248,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,547.0,601.8
170,170,170,-0.4105042890623356,-0.6375082035563191,-0.6442996468265377,-0.2860024936341677,-0.4226039786336802,1.6012707544670188,-0.1855900239260307,1.2351106990499203,-0.2477756046851762,-0.4891939997021796,-0.9015113968835038,-0.2903617387048481,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,461.0,531.6
171,171,171,-0.4105042890623356,-0.6375082035563191,-0.6442996468265377,-0.2860024936341677,-0.4226039786336802,1.6012707544670188,-0.1855900239260307,1.2351106990499203,-0.2477756046851762,-0.4891939997021796,-0.9015113968835038,-0.2885264874629876,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,496.0,594.4
172,172,172,-0.4105042890623356,-0.6375082035563191,-0.6442996468265377,-0.2860024936341677,-0.4226039786336802,1.6012707544670188,-0.1855900239260307,1.2351106990499203,0.6956309511590874,-0.4891939997021796,-0.9015113968835038,-0.2775149800118248,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.75,481.0,594.4
173,173,173,-0.4105042890623356,-0.6375082035563191,-0.6442996468265377,-0.2860024936341677,-0.4226039786336802,1.6012707544670188,-0.1855900239260307,1.2351106990499203,0.6956309511590874,-0.4891939997021796,-0.9015113968835038,-0.2903617387048481,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,None,438.0,513.6
174,174,174,-0.4105042890623356,-0.6375082035563191,-0.6442996468265377,-0.2860024936341677,-0.4226039786336802,1.6012707544670188,-0.1855900239260307,1.2351106990499203,0.6956309511590874,-0.4891939997021796,-0.9015113968835038,-0.2885264874629876,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,None,460.0,531.6
175,175,175,-0.2382133014584378,-0.2436950056360941,0.1908922820959084,-0.1797176249196385,-0.4226039786336802,-0.4551545185084487,-0.1855900239260307,-0.168256399636915,-0.2477756046851762,0.100728419835602,0.0993542211025146,-0.282103108116476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,462.0,522
176,176,176,-0.2382133014584378,-0.395161620220796,0.1908922820959084,-0.2860024936341677,-0.4226039786336802,-0.4551545185084487,-0.1855900239260307,-0.168256399636915,-0.2477756046851762,0.0858077697378174,0.0993542211025146,-0.2816442953060109,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,463.0,572
177,177,177,-0.2382133014584378,-0.2436950056360941,0.1908922820959084,-0.1789244542602298,-0.4226039786336802,-0.4551545185084487,-0.1855900239260307,-0.168256399636915,-0.2477756046851762,0.10083976797066,0.0993542211025146,-0.2545743394885689,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,505.0,574
178,178,178,-0.2382133014584378,-0.395161620220796,0.1908922820959084,-0.2860024936341677,-0.4226039786336802,-0.4551545185084487,-0.1855900239260307,-0.168256399636915,-0.2477756046851762,0.0858077697378174,0.0993542211025146,-0.2545743394885689,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,476.0,591
179,179,179,-0.2812860483594123,0.5136380672874155,-0.6442996468265377,-0.2860024936341677,-0.4226039786336802,4.179043279746127,-0.1855900239260307,1.2351106990499203,-0.2477756046851762,-0.1631666602520805,-1.5020307676751148,-0.2637505956978712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,428.0,502
180,180,180,-0.2812860483594123,0.5136380672874155,-0.6442996468265377,-0.2860024936341677,-0.4226039786336802,1.572307018227928,-0.1855900239260307,1.2351106990499203,-0.2477756046851762,-0.4928684881590967,-0.9015113968835038,-0.2637505956978712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,423.0,507
181,181,181,-0.2812860483594123,0.5136380672874155,-0.6442996468265377,-0.2860024936341677,-0.4226039786336802,1.572307018227928,-0.1855900239260307,1.2351106990499203,-0.2477756046851762,-0.4928684881590967,-0.9015113968835038,-0.2637505956978712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,573.0,531
182,182,182,-0.2812860483594123,0.5136380672874155,-0.6442996468265377,-0.2860024936341677,-0.4226039786336802,4.179043279746127,-0.1855900239260307,1.2351106990499203,-0.2477756046851762,-0.1631666602520805,-1.5020307676751148,-0.2637505956978712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,478.0,538
183,183,183,-0.2812860483594123,0.5136380672874155,-0.6442996468265377,-0.2860024936341677,-0.4226039786336802,4.179043279746127,-0.1855900239260307,1.2351106990499203,-0.2477756046851762,-0.1631666602520805,-1.5020307676751148,-0.2637505956978712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,568.0,606
184,184,184,-0.2812860483594123,0.5136380672874155,-0.6442996468265377,-0.2860024936341677,-0.4226039786336802,1.572307018227928,-0.1855900239260307,1.2351106990499203,-0.2477756046851762,-0.4928684881590967,-0.9015113968835038,-0.2637505956978712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,570.0,607
185,185,185,-0.2812860483594123,0.5136380672874155,-0.0318255656167438,-0.2860024936341677,-0.2495171269944722,0.7033949310551951,-0.1855900239260307,1.2351106990499203,-0.2477756046851762,0.0096456453580811,-1.5020307676751148,-0.2637505956978712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,405.0,470
186,186,186,-0.2812860483594123,0.5136380672874155,-0.0318255656167438,-0.2860024936341677,0.0966565762839437,0.7033949310551951,-0.1855900239260307,1.2351106990499203,-0.2477756046851762,0.0096456453580811,-1.5020307676751148,-0.2637505956978712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,416.0,475
187,187,187,-0.2812860483594123,0.5136380672874155,-0.0318255656167438,-0.2860024936341677,0.0966565762839437,0.7033949310551951,-0.1855900239260307,1.2351106990499203,-0.2477756046851762,0.0096456453580811,-1.5020307676751148,-0.2637505956978712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,448.0,501
188,188,188,-0.2812860483594123,0.5136380672874155,-0.0318255656167438,-0.2860024936341677,-0.2495171269944722,0.7033949310551951,-0.1855900239260307,1.2351106990499203,-0.2477756046851762,0.0096456453580811,-1.5020307676751148,-0.2637505956978712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,439.0,502
189,189,189,-0.2812860483594123,0.5136380672874155,-0.0318255656167438,-0.2860024936341677,-0.2495171269944722,0.7033949310551951,-0.1855900239260307,1.2351106990499203,-0.2477756046851762,0.0096456453580811,-1.5020307676751148,-0.2637505956978712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,515.0,551
190,190,190,-0.2812860483594123,0.5136380672874155,-0.0318255656167438,-0.2860024936341677,0.0966565762839437,0.7033949310551951,-0.1855900239260307,1.2351106990499203,-0.2477756046851762,0.0096456453580811,-1.5020307676751148,-0.2637505956978712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,508.0,555
191,191,191,-0.4966497828642846,-0.5466282348054979,-0.2823831442934777,-0.2860024936341677,-0.15335776497269,-0.4261907822693576,-0.1855900239260307,-0.5810114286624548,0.2239276732369555,-0.3947151071053869,-1.9023770148695225,-0.2637505956978712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,408.0,565.8
192,192,192,-0.4966497828642846,-0.5466282348054979,-0.2823831442934777,-0.2860024936341677,-0.15335776497269,-0.4261907822693576,-0.1855900239260307,-0.5810114286624548,-0.2477756046851762,-0.3947151071053869,-1.9023770148695225,-0.2637505956978712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,502.0,565.8
193,193,193,-0.5827952766662334,-0.5466282348054979,-0.3102228752575592,-0.2860024936341677,-0.4187576041528089,-0.5710094634648131,-0.1855900239260307,-0.572756328081944,-0.2477756046851762,-0.4307362287966803,0.0993542211025146,-0.2729268519071736,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,555.0,645
194,194,194,1.2779473894558626,0.8165712964568193,-0.6442996468265377,2.88668015638235,-0.4226039786336802,-0.5999731997039042,-0.1855900239260307,-0.5810114286624548,0.404747263107106,-0.2760736692009878,0.9000467154913293,0.7548138435346912,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,633.0,653
195,195,195,-0.2812860483594123,0.5287847287458857,-0.6442996468265377,-0.2860024936341677,-0.4226039786336802,1.572307018227928,-0.1855900239260307,1.2351106990499203,-0.2477756046851762,-0.4928684881590967,-0.9015113968835038,-0.2637505956978712,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,509.0,556.2
196,196,196,-0.2812860483594123,0.0592382235333096,-0.6442996468265377,-0.2860024936341677,-0.4226039786336802,-0.0641440792807188,-0.1855900239260307,0.3270496351937327,-0.2477756046851762,-0.6998646712320933,-0.9015113968835038,-0.2885264874629876,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,480.0,535.0
197,197,197,-0.4105042890623356,-0.4716522605860704,-0.6442996468265377,-0.2860024936341677,-0.4226039786336802,-0.0120093540503549,-0.1855900239260307,0.632488356672632,-0.2477756046851762,-0.6932951312636657,-0.9015113968835038,-0.2637505956978712,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,430.0,482
198,198,198,0.1063686737493577,0.2864381454103625,-0.6442996468265377,-0.2860024936341677,-0.4226039786336802,0.2689388874688287,-0.1855900239260307,1.2351106990499203,-0.2477756046851762,-0.6577194021126047,-0.9015113968835038,-0.2894441130839179,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,485.0,544.4
199,199,199,-0.4105042890623356,-0.1982550212606835,-0.6442996468265377,-0.2860024936341677,-0.4226039786336802,0.2689388874688287,-0.1855900239260307,0.0216109137148331,-0.2477756046851762,-0.6577194021126047,-0.9015113968835038,-0.2894441130839179,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,505.0,530
200,200,200,-0.2382133014584378,-0.5087615811593225,1.8055966780126376,-0.2860024936341677,-0.4226039786336802,-0.5999731997039042,-0.1855900239260307,-0.5810114286624548,-0.2477756046851762,1.6819832857955936,0.3996139064983201,-0.2866912362211271,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,499.0,552
201,201,201,-0.2382133014584378,-0.5087615811593225,1.8055966780126376,-0.2860024936341677,-0.4226039786336802,-0.5999731997039042,-0.1855900239260307,-0.5810114286624548,-0.2477756046851762,1.6819832857955936,0.3996139064983201,-0.282103108116476,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,519.0,562
